Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH03_0008_S01	DRICH1	Up	1.15055967658	0.962885081768	16.311591535161075	96.68951685546172	94.82758620689656	98.84615384615385	95.24886877828054	98.33729216152018	98.84615384615385	96.18768328445748	94.82758620689656
