Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH02_0075_S01	SCAF1	Down	1.83592407425	3.16337871552	72.30444111978231	100	100	100	100	100	100	100	100
