Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH03_0024_S01	SPATA2	Up	4.86443379637	4.66665172577	4.065880611790651	99.43688544081608	98.73471109236608	99.91251093613297	99.84235417761428	99.70301230377598	99.91251093613297	98.99183869419107	98.73471109236608
