Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH02_0074_S01	GPM6B	Up	7.01480160235	6.76638793945	3.5412785276319134	100	100	100	100	100	100	100	100
