Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH03_0006_S03	LGI1	Up	0.66902676551	0.566591203213	15.31113067186679	55.41630661153861	43.78563283922463	68.3107274969174	50.37220843672456	62.1870882740448	68.3107274969174	52.42587601078167	43.78563283922463
