Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH01_0126_S01	MAGEF1	Down	0.941106310946	2.6131503582	177.66792420861162	98.1569540947552	96.42857142857143	100	96.42857142857143	98.09203142536475	100	99.01840490797545	97.2457627118644
