Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH02_0086_S01	GNAO1	Up	6.82819996773	4.9117474556	28.06673092743526	100	100	100	100	100	100	100	100
