Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH03_0017_S01	DUT	Down	4.07638806851	4.27381038666	4.843069767451308	98.90216217669489	98.00569800569801	100	98.00569800569801	100	99.53271028037383	98.96103896103897	98.01136363636364
