Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH03_0013_S02	MMP14	Down	0.678071905113	1.19552469254	76.31237683277368	89.77593390447439	85.86088939566704	96.05425400739827	86.35235732009926	93.2806324110672	96.05425400739827	87.33153638814017	85.86088939566704
