Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH01_0064_S01	AC004490.1	Up	0.464668267003	0.154226914048	66.8092432817229	92.42551900383857	89.36936936936937	96.12546125461255	89.36936936936937	94.68503937007874	96.12546125461255	91.40969162995594	90.53803339517626
