Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH02_0084_S01	IGFBP1	Up	1.39506279952	0.952453970909	31.726803177841795	99.9071080650028	99.76076555023924	100	100	99.77477477477478	100	99.76076555023924	100
