Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH03_0141_S01	ALDH1L2	Up	4.95233356637	4.1743850708	15.708725697575076	99.9903984637542	99.951992318771	100	100	100	100	99.951992318771	100
