Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH01_0069_S01	PCGF6	Down	0.411426245726	0.923831939697	124.5437546325739	97.55893273222289	95.21094640820981	99.50678175092479	97.76674937965261	98.81422924901186	99.50678175092479	96.49595687331536	95.21094640820981
