Sample	Gene	Type	Expression	Threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH01_0069_S01	TBC1D22A	Down	0.66902676551	2.38408946991	256.3518819897446	99.88682918325246	99.63099630996311	100	100	99.80314960629921	99.63099630996311	100	100
